T_s,T_over_P,safe,cond_phi_rv,dv1_m_s,dv2_m_s,dv_total_m_s,closure_error_m
300.000000,0.05401878,True,1.058714e+00,3.223721,3.223899,6.447620,3.553e-15
305.000000,0.05491909,True,1.060727e+00,3.172540,3.172722,6.345262,1.137e-13
310.000000,0.05581940,True,1.062775e+00,3.123028,3.123212,6.246240,0.000e+00
315.000000,0.05671972,True,1.064859e+00,3.075103,3.075290,6.150393,1.271e-13
320.000000,0.05762003,True,1.066980e+00,3.028692,3.028882,6.057573,0.000e+00
325.000000,0.05852034,True,1.069137e+00,2.983723,2.983916,5.967639,5.684e-14
330.000000,0.05942066,True,1.071330e+00,2.940131,2.940327,5.880458,0.000e+00
335.000000,0.06032097,True,1.073560e+00,2.897854,2.898053,5.795907,0.000e+00
340.000000,0.06122128,True,1.075826e+00,2.856833,2.857035,5.713868,2.274e-13
345.000000,0.06212160,True,1.078130e+00,2.817014,2.817218,5.634232,5.684e-14
350.000000,0.06302191,True,1.080470e+00,2.778344,2.778551,5.556895,0.000e+00
355.000000,0.06392222,True,1.082848e+00,2.740774,2.740984,5.481758,3.553e-15
360.000000,0.06482253,True,1.085262e+00,2.704259,2.704472,5.408730,1.271e-13
365.000000,0.06572285,True,1.087715e+00,2.668754,2.668970,5.337723,3.553e-15
370.000000,0.06662316,True,1.090205e+00,2.634218,2.634437,5.268655,1.271e-13
375.000000,0.06752347,True,1.092732e+00,2.600612,2.600834,5.201446,5.684e-14
380.000000,0.06842379,True,1.095298e+00,2.567899,2.568123,5.136023,0.000e+00
385.000000,0.06932410,True,1.097902e+00,2.536044,2.536271,5.072315,0.000e+00
390.000000,0.07022441,True,1.100544e+00,2.505013,2.505243,5.010256,3.553e-15
395.000000,0.07112473,True,1.103224e+00,2.474775,2.475007,4.949782,3.553e-15
400.000000,0.07202504,True,1.105943e+00,2.445299,2.445535,4.890834,5.684e-14
405.000000,0.07292535,True,1.108701e+00,2.416557,2.416796,4.833353,1.272e-13
410.000000,0.07382566,True,1.111498e+00,2.388523,2.388764,4.777286,1.137e-13
415.000000,0.07472598,True,1.114334e+00,2.361169,2.361412,4.722581,0.000e+00
420.000000,0.07562629,True,1.117209e+00,2.334471,2.334717,4.669188,3.553e-15
425.000000,0.07652660,True,1.120124e+00,2.308406,2.308655,4.617061,1.137e-13
430.000000,0.07742692,True,1.123079e+00,2.282951,2.283203,4.566154,3.553e-15
435.000000,0.07832723,True,1.126073e+00,2.258085,2.258340,4.516425,1.271e-13
440.000000,0.07922754,True,1.129108e+00,2.233788,2.234045,4.467833,1.137e-13
445.000000,0.08012785,True,1.132182e+00,2.210039,2.210300,4.420339,1.271e-13
450.000000,0.08102817,True,1.135297e+00,2.186821,2.187085,4.373906,2.344e-13
455.000000,0.08192848,True,1.138453e+00,2.164116,2.164382,4.328498,3.553e-15
460.000000,0.08282879,True,1.141650e+00,2.141906,2.142175,4.284082,5.684e-14
465.000000,0.08372911,True,1.144888e+00,2.120176,2.120448,4.240624,1.608e-13
470.000000,0.08462942,True,1.148167e+00,2.098909,2.099184,4.198093,5.684e-14
475.000000,0.08552973,True,1.151488e+00,2.078091,2.078369,4.156460,0.000e+00
480.000000,0.08643005,True,1.154850e+00,2.057708,2.057988,4.115696,5.695e-14
485.000000,0.08733036,True,1.158255e+00,2.037745,2.038028,4.075773,3.553e-15
490.000000,0.08823067,True,1.161701e+00,2.018190,2.018475,4.036665,5.695e-14
495.000000,0.08913098,True,1.165190e+00,1.999029,1.999318,3.998347,0.000e+00
500.000000,0.09003130,True,1.168721e+00,1.980252,1.980543,3.960795,1.137e-13
505.000000,0.09093161,True,1.172296e+00,1.961846,1.962139,3.923985,5.695e-14
510.000000,0.09183192,True,1.175913e+00,1.943799,1.944095,3.887894,5.695e-14
515.000000,0.09273224,True,1.179574e+00,1.926102,1.926401,3.852503,5.695e-14
520.000000,0.09363255,True,1.183278e+00,1.908744,1.909045,3.817789,1.272e-13
525.000000,0.09453286,True,1.187026e+00,1.891714,1.892019,3.783733,5.684e-14
530.000000,0.09543318,True,1.190817e+00,1.875004,1.875311,3.750315,5.684e-14
535.000000,0.09633349,True,1.194654e+00,1.858604,1.858914,3.717519,5.684e-14
540.000000,0.09723380,True,1.198534e+00,1.842506,1.842818,3.685324,2.344e-13
545.000000,0.09813411,True,1.202460e+00,1.826700,1.827015,3.653716,0.000e+00
550.000000,0.09903443,True,1.206430e+00,1.811179,1.811497,3.622676,2.274e-13
555.000000,0.09993474,True,1.210446e+00,1.795935,1.796255,3.592190,5.695e-14
560.000000,0.10083505,True,1.214507e+00,1.780959,1.781282,3.562241,0.000e+00
565.000000,0.10173537,True,1.218614e+00,1.766245,1.766571,3.532817,3.553e-15
570.000000,0.10263568,True,1.222767e+00,1.751786,1.752115,3.503901,1.137e-13
575.000000,0.10353599,True,1.226967e+00,1.737574,1.737906,3.475480,2.274e-13
580.000000,0.10443631,True,1.231213e+00,1.723604,1.723938,3.447542,2.274e-13
585.000000,0.10533662,True,1.235506e+00,1.709868,1.710205,3.420073,0.000e+00
590.000000,0.10623693,True,1.239846e+00,1.696361,1.696700,3.393061,0.000e+00
595.000000,0.10713724,True,1.244233e+00,1.683076,1.683418,3.366494,0.000e+00
600.000000,0.10803756,True,1.248668e+00,1.670008,1.670353,3.340361,0.000e+00
605.000000,0.10893787,True,1.253152e+00,1.657151,1.657499,3.314650,0.000e+00
610.000000,0.10983818,True,1.257683e+00,1.644500,1.644850,3.289351,0.000e+00
615.000000,0.11073850,True,1.262263e+00,1.632050,1.632403,3.264453,1.137e-13
620.000000,0.11163881,True,1.266892e+00,1.619795,1.620151,3.239946,0.000e+00
625.000000,0.11253912,True,1.271570e+00,1.607731,1.608089,3.215820,0.000e+00
630.000000,0.11343944,True,1.276298e+00,1.595853,1.596214,3.192067,0.000e+00
635.000000,0.11433975,True,1.281075e+00,1.584157,1.584520,3.168677,1.137e-13
640.000000,0.11524006,True,1.285903e+00,1.572637,1.573003,3.145640,0.000e+00
645.000000,0.11614037,True,1.290781e+00,1.561290,1.561659,3.122949,2.274e-13
650.000000,0.11704069,True,1.295710e+00,1.550112,1.550484,3.100596,2.274e-13
655.000000,0.11794100,True,1.300690e+00,1.539098,1.539473,3.078571,0.000e+00
660.000000,0.11884131,True,1.305721e+00,1.528245,1.528622,3.056868,0.000e+00
665.000000,0.11974163,True,1.310804e+00,1.517549,1.517929,3.035478,2.274e-13
670.000000,0.12064194,True,1.315939e+00,1.507007,1.507389,3.014395,0.000e+00
675.000000,0.12154225,True,1.321127e+00,1.496614,1.496998,2.993612,3.553e-15
680.000000,0.12244256,True,1.326367e+00,1.486367,1.486754,2.973121,0.000e+00
685.000000,0.12334288,True,1.331661e+00,1.476263,1.476653,2.952915,0.000e+00
690.000000,0.12424319,True,1.337007e+00,1.466298,1.466691,2.932989,0.000e+00
695.000000,0.12514350,True,1.342408e+00,1.456471,1.456866,2.913337,1.137e-13
700.000000,0.12604382,True,1.347863e+00,1.446776,1.447174,2.893951,0.000e+00
705.000000,0.12694413,True,1.353372e+00,1.437212,1.437613,2.874825,1.137e-13
710.000000,0.12784444,True,1.358936e+00,1.427776,1.428180,2.855956,0.000e+00
715.000000,0.12874476,True,1.364556e+00,1.418465,1.418871,2.837335,0.000e+00
720.000000,0.12964507,True,1.370231e+00,1.409275,1.409684,2.818959,0.000e+00
725.000000,0.13054538,True,1.375962e+00,1.400206,1.400617,2.800822,1.137e-13
730.000000,0.13144569,True,1.381749e+00,1.391253,1.391666,2.782919,0.000e+00
735.000000,0.13234601,True,1.387594e+00,1.382414,1.382831,2.765245,1.137e-13
740.000000,0.13324632,True,1.393495e+00,1.373687,1.374107,2.747794,1.137e-13
745.000000,0.13414663,True,1.399454e+00,1.365070,1.365492,2.730563,1.137e-13
750.000000,0.13504695,True,1.405471e+00,1.356561,1.356985,2.713546,0.000e+00
755.000000,0.13594726,True,1.411546e+00,1.348156,1.348583,2.696739,2.274e-13
760.000000,0.13684757,True,1.417680e+00,1.339854,1.340284,2.680138,0.000e+00
765.000000,0.13774789,True,1.423873e+00,1.331653,1.332086,2.663739,0.000e+00
770.000000,0.13864820,True,1.430125e+00,1.323551,1.323986,2.647537,1.137e-13
775.000000,0.13954851,True,1.436438e+00,1.315546,1.315984,2.631529,1.137e-13
780.000000,0.14044882,True,1.442811e+00,1.307635,1.308076,2.615711,0.000e+00
785.000000,0.14134914,True,1.449245e+00,1.299817,1.300260,2.600078,0.000e+00
790.000000,0.14224945,True,1.455740e+00,1.292091,1.292536,2.584627,0.000e+00
795.000000,0.14314976,True,1.462297e+00,1.284453,1.284902,2.569355,3.553e-15
800.000000,0.14405008,True,1.468916e+00,1.276903,1.277354,2.554258,1.137e-13
805.000000,0.14495039,True,1.475598e+00,1.269439,1.269893,2.539332,1.137e-13
810.000000,0.14585070,True,1.482343e+00,1.262059,1.262516,2.524575,3.553e-15
815.000000,0.14675102,True,1.489151e+00,1.254762,1.255221,2.509983,0.000e+00
820.000000,0.14765133,True,1.496023e+00,1.247545,1.248007,2.495552,0.000e+00
825.000000,0.14855164,True,1.502960e+00,1.240408,1.240873,2.481281,0.000e+00
830.000000,0.14945195,True,1.509961e+00,1.233349,1.233816,2.467165,0.000e+00
835.000000,0.15035227,True,1.517028e+00,1.226366,1.226836,2.453202,1.137e-13
840.000000,0.15125258,True,1.524161e+00,1.219459,1.219931,2.439389,1.608e-13
845.000000,0.15215289,True,1.531361e+00,1.212624,1.213099,2.425724,1.137e-13
850.000000,0.15305321,True,1.538627e+00,1.205863,1.206340,2.412203,1.137e-13
855.000000,0.15395352,True,1.545960e+00,1.199172,1.199652,2.398824,2.274e-13
860.000000,0.15485383,True,1.553362e+00,1.192550,1.193033,2.385584,1.137e-13
865.000000,0.15575414,True,1.560831e+00,1.185998,1.186483,2.372481,1.137e-13
870.000000,0.15665446,True,1.568370e+00,1.179512,1.180000,2.359512,1.137e-13
875.000000,0.15755477,True,1.575978e+00,1.173092,1.173583,2.346675,2.274e-13
880.000000,0.15845508,True,1.583656e+00,1.166737,1.167231,2.333968,1.608e-13
885.000000,0.15935540,True,1.591404e+00,1.160446,1.160942,2.321388,1.137e-13
890.000000,0.16025571,True,1.599224e+00,1.154217,1.154716,2.308934,1.137e-13
895.000000,0.16115602,True,1.607115e+00,1.148050,1.148552,2.296602,1.137e-13
900.000000,0.16205634,True,1.615078e+00,1.141943,1.142448,2.284391,1.137e-13
905.000000,0.16295665,True,1.623114e+00,1.135896,1.136403,2.272299,2.274e-13
910.000000,0.16385696,True,1.631223e+00,1.129907,1.130416,2.260323,1.137e-13
915.000000,0.16475727,True,1.639405e+00,1.123975,1.124487,2.248462,1.137e-13
920.000000,0.16565759,True,1.647662e+00,1.118099,1.118615,2.236714,1.137e-13
925.000000,0.16655790,True,1.655995e+00,1.112280,1.112797,2.225077,0.000e+00
930.000000,0.16745821,True,1.664402e+00,1.106514,1.107035,2.213549,1.137e-13
935.000000,0.16835853,True,1.672886e+00,1.100802,1.101325,2.202128,2.274e-13
940.000000,0.16925884,True,1.681446e+00,1.095143,1.095669,2.190812,1.137e-13
945.000000,0.17015915,True,1.690084e+00,1.089536,1.090064,2.179600,1.608e-13
950.000000,0.17105947,True,1.698800e+00,1.083980,1.084511,2.168491,1.137e-13
955.000000,0.17195978,True,1.707594e+00,1.078474,1.079008,2.157481,1.137e-13
960.000000,0.17286009,True,1.716468e+00,1.073017,1.073554,2.146571,1.608e-13
965.000000,0.17376040,True,1.725421e+00,1.067609,1.068148,2.135758,1.137e-13
970.000000,0.17466072,True,1.734455e+00,1.062249,1.062791,2.125040,0.000e+00
975.000000,0.17556103,True,1.743570e+00,1.056936,1.057481,2.114417,1.137e-13
980.000000,0.17646134,True,1.752767e+00,1.051669,1.052217,2.103886,1.137e-13
985.000000,0.17736166,True,1.762046e+00,1.046448,1.046998,2.093446,1.137e-13
990.000000,0.17826197,True,1.771409e+00,1.041272,1.041825,2.083097,1.608e-13
995.000000,0.17916228,True,1.780855e+00,1.036140,1.036696,2.072836,1.137e-13
1000.000000,0.18006260,True,1.790386e+00,1.031052,1.031610,2.062662,1.137e-13
1005.000000,0.18096291,True,1.800002e+00,1.026006,1.026567,2.052573,1.776e-15
1010.000000,0.18186322,True,1.809703e+00,1.021003,1.021567,2.042570,3.411e-13
1015.000000,0.18276353,True,1.819492e+00,1.016041,1.016608,2.032649,0.000e+00
1020.000000,0.18366385,True,1.829367e+00,1.011121,1.011690,2.022811,2.542e-13
1025.000000,0.18456416,True,1.839331e+00,1.006240,1.006813,2.013053,1.137e-13
1030.000000,0.18546447,True,1.849384e+00,1.001400,1.001975,2.003375,1.137e-13
1035.000000,0.18636479,True,1.859526e+00,0.996599,0.997177,1.993775,0.000e+00
1040.000000,0.18726510,True,1.869759e+00,0.991836,0.992417,1.984253,1.137e-13
1045.000000,0.18816541,True,1.880082e+00,0.987112,0.987695,1.974807,2.542e-13
1050.000000,0.18906573,True,1.890497e+00,0.982425,0.983011,1.965436,1.137e-13
1055.000000,0.18996604,True,1.901005e+00,0.977775,0.978364,1.956139,1.137e-13
1060.000000,0.19086635,True,1.911607e+00,0.973161,0.973753,1.946915,1.776e-15
1065.000000,0.19176666,True,1.922302e+00,0.968584,0.969178,1.937762,0.000e+00
1070.000000,0.19266698,True,1.933093e+00,0.964042,0.964639,1.928681,1.137e-13
1075.000000,0.19356729,True,1.943980e+00,0.959535,0.960135,1.919670,0.000e+00
1080.000000,0.19446760,True,1.954963e+00,0.955062,0.955665,1.910728,1.137e-13
1085.000000,0.19536792,True,1.966043e+00,0.950624,0.951230,1.901854,1.776e-15
1090.000000,0.19626823,True,1.977222e+00,0.946219,0.946828,1.893047,1.608e-13
1095.000000,0.19716854,True,1.988501e+00,0.941847,0.942459,1.884306,1.137e-13
1100.000000,0.19806885,True,1.999879e+00,0.937508,0.938122,1.875630,0.000e+00
1105.000000,0.19896917,True,2.011358e+00,0.933201,0.933818,1.867019,1.137e-13
1110.000000,0.19986948,True,2.022939e+00,0.928926,0.929546,1.858472,1.137e-13
1115.000000,0.20076979,True,2.034623e+00,0.924682,0.925305,1.849987,1.608e-13
1120.000000,0.20167011,True,2.046411e+00,0.920469,0.921095,1.841564,1.137e-13
1125.000000,0.20257042,True,2.058303e+00,0.916287,0.916916,1.833203,1.608e-13
1130.000000,0.20347073,True,2.070301e+00,0.912135,0.912766,1.824902,0.000e+00
1135.000000,0.20437105,True,2.082405e+00,0.908013,0.908647,1.816660,1.137e-13
1140.000000,0.20527136,True,2.094617e+00,0.903920,0.904557,1.808477,0.000e+00
1145.000000,0.20617167,True,2.106937e+00,0.899856,0.900496,1.800352,0.000e+00
1150.000000,0.20707198,True,2.119366e+00,0.895821,0.896464,1.792285,8.882e-16
1155.000000,0.20797230,True,2.131906e+00,0.891814,0.892460,1.784274,2.274e-13
1160.000000,0.20887261,True,2.144557e+00,0.887835,0.888484,1.776319,1.608e-13
1165.000000,0.20977292,True,2.157321e+00,0.883884,0.884535,1.768419,1.137e-13
1170.000000,0.21067324,True,2.170198e+00,0.879960,0.880614,1.760573,1.608e-13
1175.000000,0.21157355,True,2.183189e+00,0.876062,0.876720,1.752782,1.137e-13
1180.000000,0.21247386,True,2.196297e+00,0.872192,0.872852,1.745044,1.137e-13
1185.000000,0.21337418,True,2.209520e+00,0.868348,0.869011,1.737358,1.137e-13
1190.000000,0.21427449,True,2.222862e+00,0.864529,0.865195,1.729724,2.274e-13
1195.000000,0.21517480,True,2.236322e+00,0.860737,0.861405,1.722142,8.882e-16
1200.000000,0.21607511,True,2.249902e+00,0.856969,0.857641,1.714610,1.137e-13
1205.000000,0.21697543,True,2.263604e+00,0.853227,0.853902,1.707129,1.608e-13
1210.000000,0.21787574,True,2.277427e+00,0.849509,0.850187,1.699697,0.000e+00
1215.000000,0.21877605,True,2.291374e+00,0.845816,0.846497,1.692314,1.137e-13
1220.000000,0.21967637,True,2.305445e+00,0.842148,0.842831,1.684979,1.137e-13
1225.000000,0.22057668,True,2.319643e+00,0.838503,0.839189,1.677692,1.137e-13
1230.000000,0.22147699,True,2.333967e+00,0.834881,0.835571,1.670452,2.542e-13
1235.000000,0.22237731,True,2.348419e+00,0.831283,0.831976,1.663260,8.882e-16
1240.000000,0.22327762,True,2.363000e+00,0.827709,0.828404,1.656113,1.608e-13
1245.000000,0.22417793,True,2.377712e+00,0.824157,0.824855,1.649012,1.137e-13
1250.000000,0.22507824,True,2.392557e+00,0.820627,0.821329,1.641956,0.000e+00
1255.000000,0.22597856,True,2.407534e+00,0.817120,0.817825,1.634945,1.137e-13
1260.000000,0.22687887,True,2.422646e+00,0.813635,0.814343,1.627979,1.137e-13
1265.000000,0.22777918,True,2.437893e+00,0.810172,0.810883,1.621056,1.137e-13
1270.000000,0.22867950,True,2.453278e+00,0.806731,0.807445,1.614176,0.000e+00
1275.000000,0.22957981,True,2.468801e+00,0.803311,0.804028,1.607339,3.595e-13
1280.000000,0.23048012,True,2.484464e+00,0.799912,0.800632,1.600544,1.608e-13
1285.000000,0.23138044,True,2.500269e+00,0.796534,0.797257,1.593791,1.137e-13
1290.000000,0.23228075,True,2.516216e+00,0.793177,0.793903,1.587080,1.608e-13
1295.000000,0.23318106,True,2.532307e+00,0.789840,0.790569,1.580410,2.274e-13
1300.000000,0.23408137,True,2.548543e+00,0.786524,0.787256,1.573780,0.000e+00
1305.000000,0.23498169,True,2.564927e+00,0.783228,0.783963,1.567190,4.441e-16
1310.000000,0.23588200,True,2.581459e+00,0.779951,0.780689,1.560641,1.608e-13
1315.000000,0.23678231,True,2.598142e+00,0.776694,0.777436,1.554130,2.274e-13
1320.000000,0.23768263,True,2.614976e+00,0.773457,0.774202,1.547659,1.137e-13
1325.000000,0.23858294,True,2.631963e+00,0.770239,0.770987,1.541226,1.137e-13
1330.000000,0.23948325,True,2.649104e+00,0.767040,0.767791,1.534831,3.595e-13
1335.000000,0.24038356,True,2.666402e+00,0.763860,0.764614,1.528474,1.137e-13
1340.000000,0.24128388,True,2.683858e+00,0.760699,0.761456,1.522154,1.137e-13
1345.000000,0.24218419,True,2.701473e+00,0.757556,0.758316,1.515872,2.274e-13
1350.000000,0.24308450,True,2.719250e+00,0.754431,0.755194,1.509626,0.000e+00
1355.000000,0.24398482,True,2.737190e+00,0.751325,0.752091,1.503416,2.542e-13
1360.000000,0.24488513,True,2.755294e+00,0.748237,0.749006,1.497243,1.137e-13
1365.000000,0.24578544,True,2.773564e+00,0.745166,0.745939,1.491105,1.137e-13
1370.000000,0.24668576,True,2.792003e+00,0.742113,0.742889,1.485002,1.608e-13
1375.000000,0.24758607,True,2.810612e+00,0.739078,0.739857,1.478934,1.137e-13
1380.000000,0.24848638,True,2.829392e+00,0.736059,0.736842,1.472901,1.608e-13
1385.000000,0.24938669,True,2.848346e+00,0.733058,0.733844,1.466902,1.608e-13
1390.000000,0.25028701,True,2.867475e+00,0.730074,0.730863,1.460937,1.137e-13
1395.000000,0.25118732,True,2.886782e+00,0.727107,0.727899,1.455006,2.776e-17
1400.000000,0.25208763,True,2.906268e+00,0.724157,0.724952,1.449108,0.000e+00
1405.000000,0.25298795,True,2.925935e+00,0.721223,0.722021,1.443244,0.000e+00
1410.000000,0.25388826,True,2.945785e+00,0.718305,0.719106,1.437412,0.000e+00
1415.000000,0.25478857,True,2.965821e+00,0.715404,0.716208,1.431612,1.608e-13
1420.000000,0.25568889,True,2.986043e+00,0.712518,0.713326,1.425844,1.137e-13
1425.000000,0.25658920,True,3.006456e+00,0.709649,0.710460,1.420109,0.000e+00
1430.000000,0.25748951,True,3.027059e+00,0.706795,0.707610,1.414405,0.000e+00
1435.000000,0.25838982,True,3.047856e+00,0.703957,0.704775,1.408732,0.000e+00
1440.000000,0.25929014,True,3.068849e+00,0.701135,0.701956,1.403091,1.137e-13
1445.000000,0.26019045,True,3.090039e+00,0.698328,0.699152,1.397480,1.137e-13
1450.000000,0.26109076,True,3.111430e+00,0.695536,0.696364,1.391899,1.608e-13
1455.000000,0.26199108,True,3.133023e+00,0.692759,0.693590,1.386349,1.137e-13
1460.000000,0.26289139,True,3.154821e+00,0.689997,0.690832,1.380829,2.274e-13
1465.000000,0.26379170,True,3.176826e+00,0.687251,0.688088,1.375339,1.137e-13
1470.000000,0.26469202,True,3.199041e+00,0.684518,0.685359,1.369878,1.608e-13
1475.000000,0.26559233,True,3.221467e+00,0.681801,0.682645,1.364446,1.137e-13
1480.000000,0.26649264,True,3.244107e+00,0.679098,0.679945,1.359043,2.274e-13
1485.000000,0.26739295,True,3.266965e+00,0.676409,0.677260,1.353669,1.137e-13
1490.000000,0.26829327,True,3.290041e+00,0.673735,0.674589,1.348324,1.137e-13
1495.000000,0.26919358,True,3.313339e+00,0.671074,0.671932,1.343006,2.542e-13
1500.000000,0.27009389,True,3.336862e+00,0.668428,0.669289,1.337717,1.137e-13
1505.000000,0.27099421,True,3.360612e+00,0.665796,0.666660,1.332456,2.542e-13
1510.000000,0.27189452,True,3.384592e+00,0.663177,0.664045,1.327222,1.608e-13
1515.000000,0.27279483,True,3.408804e+00,0.660572,0.661443,1.322015,2.274e-13
1520.000000,0.27369514,True,3.433252e+00,0.657981,0.658855,1.316836,2.542e-13
1525.000000,0.27459546,True,3.457937e+00,0.655403,0.656281,1.311684,0.000e+00
1530.000000,0.27549577,True,3.482864e+00,0.652838,0.653720,1.306558,0.000e+00
1535.000000,0.27639608,True,3.508034e+00,0.650287,0.651172,1.301459,1.137e-13
1540.000000,0.27729640,True,3.533452e+00,0.647749,0.648637,1.296386,0.000e+00
1545.000000,0.27819671,True,3.559119e+00,0.645223,0.646116,1.291339,0.000e+00
1550.000000,0.27909702,True,3.585039e+00,0.642711,0.643607,1.286318,2.274e-13
1555.000000,0.27999734,True,3.611215e+00,0.640212,0.641111,1.281323,1.608e-13
1560.000000,0.28089765,True,3.637651e+00,0.637725,0.638628,1.276353,1.137e-13
1565.000000,0.28179796,True,3.664348e+00,0.635251,0.636157,1.271409,0.000e+00
1570.000000,0.28269827,True,3.691312e+00,0.632790,0.633700,1.266490,5.684e-14
1575.000000,0.28359859,True,3.718544e+00,0.630341,0.631254,1.261595,1.137e-13
1580.000000,0.28449890,True,3.746049e+00,0.627904,0.628821,1.256726,1.608e-13
1585.000000,0.28539921,True,3.773830e+00,0.625480,0.626400,1.251881,5.684e-14
1590.000000,0.28629953,True,3.801890e+00,0.623068,0.623992,1.247060,5.685e-14
1595.000000,0.28719984,True,3.830232e+00,0.620668,0.621595,1.242263,3.458e-13
1600.000000,0.28810015,True,3.858862e+00,0.618280,0.619211,1.237491,5.684e-14
1605.000000,0.28900047,True,3.887781e+00,0.615904,0.616838,1.232742,1.137e-13
1610.000000,0.28990078,True,3.916994e+00,0.613540,0.614478,1.228017,0.000e+00
1615.000000,0.29080109,True,3.946505e+00,0.611187,0.612129,1.223316,2.542e-13
1620.000000,0.29170140,True,3.976318e+00,0.608846,0.609792,1.218638,1.271e-13
1625.000000,0.29260172,True,4.006436e+00,0.606517,0.607466,1.213983,2.542e-13
1630.000000,0.29350203,True,4.036864e+00,0.604199,0.605152,1.209351,0.000e+00
1635.000000,0.29440234,True,4.067605e+00,0.601893,0.602849,1.204742,0.000e+00
1640.000000,0.29530266,True,4.098664e+00,0.599598,0.600558,1.200156,1.271e-13
1645.000000,0.29620297,True,4.130045e+00,0.597314,0.598278,1.195592,1.137e-13
1650.000000,0.29710328,True,4.161752e+00,0.595042,0.596009,1.191051,1.271e-13
1655.000000,0.29800360,True,4.193790e+00,0.592780,0.593751,1.186531,1.137e-13
1660.000000,0.29890391,True,4.226163e+00,0.590530,0.591504,1.182034,1.137e-13
1665.000000,0.29980422,True,4.258876e+00,0.588290,0.589269,1.177559,1.608e-13
1670.000000,0.30070453,True,4.291933e+00,0.586062,0.587044,1.173106,0.000e+00
1675.000000,0.30160485,True,4.325339e+00,0.583844,0.584830,1.168674,1.137e-13
1680.000000,0.30250516,True,4.359098e+00,0.581637,0.582627,1.164264,0.000e+00
1685.000000,0.30340547,True,4.393217e+00,0.579441,0.580434,1.159875,5.684e-14
1690.000000,0.30430579,True,4.427699e+00,0.577255,0.578252,1.155507,2.344e-13
1695.000000,0.30520610,True,4.462550e+00,0.575080,0.576081,1.151160,5.687e-14
1700.000000,0.30610641,True,4.497774e+00,0.572915,0.573920,1.146835,5.684e-14
1705.000000,0.30700673,True,4.533378e+00,0.570761,0.571769,1.142530,1.271e-13
1710.000000,0.30790704,True,4.569367e+00,0.568617,0.569629,1.138246,0.000e+00
1715.000000,0.30880735,True,4.605745e+00,0.566483,0.567499,1.133982,0.000e+00
1720.000000,0.30970766,True,4.642519e+00,0.564359,0.565379,1.129739,5.684e-14
1725.000000,0.31060798,True,4.679694e+00,0.562246,0.563270,1.125516,2.542e-13
1730.000000,0.31150829,True,4.717276e+00,0.560143,0.561170,1.121313,2.274e-13
1735.000000,0.31240860,True,4.755271e+00,0.558049,0.559080,1.117130,0.000e+00
1740.000000,0.31330892,True,4.793684e+00,0.555966,0.557001,1.112967,2.274e-13
1745.000000,0.31420923,True,4.832523e+00,0.553892,0.554931,1.108824,1.776e-15
1750.000000,0.31510954,True,4.871793e+00,0.551829,0.552871,1.104700,2.274e-13
1755.000000,0.31600985,True,4.911501e+00,0.549775,0.550821,1.100596,2.344e-13
1760.000000,0.31691017,True,4.951652e+00,0.547730,0.548781,1.096512,5.684e-14
1765.000000,0.31781048,True,4.992255e+00,0.545696,0.546750,1.092446,5.684e-14
1770.000000,0.31871079,True,5.033315e+00,0.543671,0.544729,1.088400,5.684e-14
1775.000000,0.31961111,True,5.074839e+00,0.541655,0.542718,1.084373,1.271e-13
1780.000000,0.32051142,True,5.116835e+00,0.539649,0.540716,1.080365,0.000e+00
1785.000000,0.32141173,True,5.159309e+00,0.537653,0.538723,1.076376,1.137e-13
1790.000000,0.32231205,True,5.202269e+00,0.535666,0.536740,1.072405,1.271e-13
1795.000000,0.32321236,True,5.245723e+00,0.533688,0.534766,1.068454,1.271e-13
1800.000000,0.32411267,True,5.289677e+00,0.531719,0.532801,1.064520,1.608e-13
1805.000000,0.32501298,True,5.334140e+00,0.529760,0.530846,1.060605,1.137e-13
1810.000000,0.32591330,True,5.379120e+00,0.527809,0.528900,1.056709,1.776e-15
1815.000000,0.32681361,True,5.424625e+00,0.525868,0.526962,1.052831,1.137e-13
1820.000000,0.32771392,True,5.470663e+00,0.523936,0.525034,1.048970,2.344e-13
1825.000000,0.32861424,True,5.517243e+00,0.522013,0.523115,1.045128,1.137e-13
1830.000000,0.32951455,True,5.564373e+00,0.520099,0.521205,1.041304,1.271e-13
1835.000000,0.33041486,True,5.612061e+00,0.518194,0.519304,1.037498,5.684e-14
1840.000000,0.33131518,True,5.660318e+00,0.516297,0.517412,1.033709,1.776e-15
1845.000000,0.33221549,True,5.709152e+00,0.514410,0.515528,1.029938,0.000e+00
1850.000000,0.33311580,True,5.758573e+00,0.512531,0.513653,1.026184,0.000e+00
1855.000000,0.33401611,True,5.808590e+00,0.510661,0.511787,1.022448,5.684e-14
1860.000000,0.33491643,True,5.859213e+00,0.508799,0.509930,1.018729,0.000e+00
1865.000000,0.33581674,True,5.910452e+00,0.506946,0.508081,1.015028,5.687e-14
1870.000000,0.33671705,True,5.962317e+00,0.505102,0.506241,1.011344,5.684e-14
1875.000000,0.33761737,True,6.014820e+00,0.503267,0.504410,1.007676,1.776e-15
1880.000000,0.33851768,True,6.067970e+00,0.501439,0.502587,1.004026,1.137e-13
1885.000000,0.33941799,True,6.121778e+00,0.499621,0.500772,1.000393,5.687e-14
1890.000000,0.34031831,True,6.176256e+00,0.497810,0.498966,0.996777,0.000e+00
1895.000000,0.34121862,True,6.231416e+00,0.496009,0.497168,0.993177,5.684e-14
